UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
199069,42,"R",23,"R",1,"R",3,"R",14,"R",5,"R",0,"R",0
199069,44,"R",35,"R",11,"R",13,"R",9,"R",1,"R",0,"R",1
199087, 0,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
199087,10,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
199087,40,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
199087,42,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
199102, 0,"R",475,"R",128,"R",156,"R",121,"R",2,"R",47,"R",21
199102,10,"R",475,"R",128,"R",156,"R",121,"R",2,"R",47,"R",21
199102,20,"R",225,"R",112,"R",111,"R",2,"R",0,"R",0,"R",0
199102,30,"R",163,"R",16,"R",40,"R",107,"R",0,"R",0,"R",0
199102,40,"R",87,"R",0,"R",5,"R",12,"R",2,"R",47,"R",21
199102,41,"R",3,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0
199102,42,"R",57,"R",0,"R",4,"R",5,"R",1,"R",29,"R",18
199102,43,"R",27,"R",0,"R",1,"R",7,"R",0,"R",16,"R",3
199102,44,"R",3,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0
199111, 0,"R",217,"R",64,"R",53,"R",44,"R",0,"R",56,"R",0
199111,10,"R",217,"R",64,"R",53,"R",44,"R",0,"R",56,"R",0
199111,20,"R",115,"R",62,"R",53,"R",0,"R",0,"R",0,"R",0
199111,30,"R",45,"R",1,"R",0,"R",44,"R",0,"R",0,"R",0
199111,40,"R",57,"R",1,"R",0,"R",0,"R",0,"R",56,"R",0
199111,41,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
199111,42,"R",25,"R",1,"R",0,"R",0,"R",0,"R",24,"R",0
199111,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0
199111,44,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
199120, 0,"R",1960,"R",767,"R",555,"R",549,"R",39,"R",43,"R",7
199120,10,"R",1960,"R",767,"R",555,"R",549,"R",39,"R",43,"R",7
199120,20,"R",955,"R",635,"R",318,"R",2,"R",0,"R",0,"R",0
199120,30,"R",255,"R",1,"R",14,"R",240,"R",0,"R",0,"R",0
199120,40,"R",750,"R",131,"R",223,"R",307,"R",39,"R",43,"R",7
199120,41,"R",518,"R",110,"R",178,"R",191,"R",9,"R",27,"R",3
199120,42,"R",199,"R",19,"R",41,"R",96,"R",30,"R",9,"R",4
199120,43,"R",33,"R",2,"R",4,"R",20,"R",0,"R",7,"R",0
199120,44,"R",518,"R",110,"R",178,"R",191,"R",9,"R",27,"R",3
199139, 0,"R",1083,"R",318,"R",319,"R",267,"R",0,"R",179,"R",0
199139,10,"R",1083,"R",318,"R",319,"R",267,"R",0,"R",179,"R",0
199139,20,"R",541,"R",270,"R",271,"R",0,"R",0,"R",0,"R",0
199139,30,"R",167,"R",0,"R",1,"R",166,"R",0,"R",0,"R",0
199139,40,"R",375,"R",48,"R",47,"R",101,"R",0,"R",179,"R",0
199139,41,"R",359,"R",48,"R",46,"R",95,"R",0,"R",170,"R",0
199139,42,"R",16,"R",0,"R",1,"R",6,"R",0,"R",9,"R",0
199139,44,"R",359,"R",48,"R",46,"R",95,"R",0,"R",170,"R",0
199148, 0,"R",794,"R",214,"R",194,"R",216,"R",6,"R",155,"R",9
199148,10,"R",786,"R",214,"R",194,"R",216,"R",6,"R",155,"R",1
199148,20,"R",359,"R",201,"R",157,"R",1,"R",0,"R",0,"R",0
199148,30,"R",135,"R",0,"R",0,"R",135,"R",0,"R",0,"R",0
199148,40,"R",292,"R",13,"R",37,"R",80,"R",6,"R",155,"R",1
199148,41,"R",264,"R",13,"R",36,"R",71,"R",4,"R",139,"R",1
199148,42,"R",28,"R",0,"R",1,"R",9,"R",2,"R",16,"R",0
199148,44,"R",264,"R",13,"R",36,"R",71,"R",4,"R",139,"R",1
199148,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
199157, 0,"R",334,"R",74,"R",103,"R",88,"R",21,"R",43,"R",5
199157,10,"R",333,"R",74,"R",103,"R",88,"R",21,"R",43,"R",4
199157,20,"R",136,"R",65,"R",66,"R",5,"R",0,"R",0,"R",0
199157,30,"R",93,"R",5,"R",28,"R",60,"R",0,"R",0,"R",0
199157,40,"R",104,"R",4,"R",9,"R",23,"R",21,"R",43,"R",4
199157,41,"R",21,"R",1,"R",3,"R",4,"R",2,"R",11,"R",0
199157,42,"R",82,"R",3,"R",6,"R",19,"R",18,"R",32,"R",4
199157,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
199157,44,"R",21,"R",1,"R",3,"R",4,"R",2,"R",11,"R",0
199157,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
199184, 0,"R",131,"R",34,"R",41,"R",42,"R",0,"R",0,"R",14
199184,10,"R",131,"R",34,"R",41,"R",42,"R",0,"R",0,"R",14
199184,40,"R",131,"R",34,"R",41,"R",42,"R",0,"R",0,"R",14
199184,41,"R",117,"R",34,"R",41,"R",42,"R",0,"R",0,"R",0
199184,42,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
199184,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
199184,44,"R",117,"R",34,"R",41,"R",42,"R",0,"R",0,"R",0
199193, 0,"R",1911,"R",753,"R",467,"R",476,"R",0,"R",172,"R",43
199193,10,"R",1868,"R",753,"R",467,"R",476,"R",0,"R",172,"R",0
199193,20,"R",1068,"R",693,"R",373,"R",2,"R",0,"R",0,"R",0
199193,30,"R",364,"R",0,"R",21,"R",343,"R",0,"R",0,"R",0
199193,40,"R",436,"R",60,"R",73,"R",131,"R",0,"R",172,"R",0
199193,41,"R",367,"R",56,"R",68,"R",113,"R",0,"R",130,"R",0
199193,42,"R",31,"R",3,"R",4,"R",10,"R",0,"R",14,"R",0
199193,43,"R",38,"R",1,"R",1,"R",8,"R",0,"R",28,"R",0
199193,44,"R",367,"R",56,"R",68,"R",113,"R",0,"R",130,"R",0
199193,50,"R",43,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43
199209, 0,"R",60,"R",14,"R",21,"R",21,"R",4,"R",0,"R",0
199209,10,"R",60,"R",14,"R",21,"R",21,"R",4,"R",0,"R",0
199209,20,"R",33,"R",13,"R",17,"R",3,"R",0,"R",0,"R",0
199209,30,"R",20,"R",0,"R",4,"R",16,"R",0,"R",0,"R",0
199209,40,"R",7,"R",1,"R",0,"R",2,"R",4,"R",0,"R",0
199209,42,"R",7,"R",1,"R",0,"R",2,"R",4,"R",0,"R",0
199218, 0,"R",759,"R",204,"R",195,"R",205,"R",3,"R",152,"R",0
199218,10,"R",759,"R",204,"R",195,"R",205,"R",3,"R",152,"R",0
199218,20,"R",378,"R",204,"R",174,"R",0,"R",0,"R",0,"R",0
199218,30,"R",179,"R",0,"R",13,"R",166,"R",0,"R",0,"R",0
199218,40,"R",202,"R",0,"R",8,"R",39,"R",3,"R",152,"R",0
199218,42,"R",202,"R",0,"R",8,"R",39,"R",3,"R",152,"R",0
199263, 0,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
199263,10,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
199263,40,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
199263,42,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
199272, 0,"R",33,"R",6,"R",14,"R",13,"R",0,"R",0,"R",0
199272,10,"R",33,"R",6,"R",14,"R",13,"R",0,"R",0,"R",0
199272,20,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",0
199272,40,"R",25,"R",0,"R",12,"R",13,"R",0,"R",0,"R",0
199272,41,"R",19,"R",0,"R",12,"R",7,"R",0,"R",0,"R",0
199272,42,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
199272,44,"R",19,"R",0,"R",12,"R",7,"R",0,"R",0,"R",0
199281, 0,"R",298,"R",70,"R",71,"R",93,"R",2,"R",62,"R",0
199281,10,"R",298,"R",70,"R",71,"R",93,"R",2,"R",62,"R",0
199281,20,"R",134,"R",70,"R",62,"R",2,"R",0,"R",0,"R",0
199281,30,"R",85,"R",0,"R",9,"R",76,"R",0,"R",0,"R",0
199281,40,"R",79,"R",0,"R",0,"R",15,"R",2,"R",62,"R",0
199281,41,"R",10,"R",0,"R",0,"R",3,"R",0,"R",7,"R",0
199281,42,"R",69,"R",0,"R",0,"R",12,"R",2,"R",55,"R",0
199281,44,"R",10,"R",0,"R",0,"R",3,"R",0,"R",7,"R",0
199306, 0,"R",58,"R",13,"R",13,"R",32,"R",0,"R",0,"R",0
199306,10,"R",58,"R",13,"R",13,"R",32,"R",0,"R",0,"R",0
199306,40,"R",58,"R",13,"R",13,"R",32,"R",0,"R",0,"R",0
199306,41,"R",25,"R",11,"R",9,"R",5,"R",0,"R",0,"R",0
199306,42,"R",12,"R",2,"R",1,"R",9,"R",0,"R",0,"R",0
199306,43,"R",21,"R",0,"R",3,"R",18,"R",0,"R",0,"R",0
199306,44,"R",25,"R",11,"R",9,"R",5,"R",0,"R",0,"R",0
199324, 0,"R",51,"R",0,"R",0,"R",0,"R",51,"R",0,"R",0
